"","method","calib.method","k","m","b0","bc","bb","zc.star","zb.star","zc.ref","zb.ref","V","Vzeta","muN","minN","sd.w","tail","true.effect.dist","TheoryP","q","TheoryP.ref","TheoryDiff","scen.name","clustered"
"147","bt.smart","DL",20,20,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,147,FALSE
"148","bt.smart","MR bt both correct",10,10,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,148,FALSE
"149","bt.smart","MR",10,10,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,149,FALSE
"150","bt.smart","DL",10,10,0,0.5,1,0.5,1,2,0,0.0025,0,100,50,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,150,FALSE
"151","bt.smart","MR bt both correct",150,75,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,151,TRUE
"152","bt.smart","MR",150,75,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,152,TRUE
"153","bt.smart","DL",150,75,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,153,TRUE
"154","bt.smart","MR bt both correct",100,50,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,154,TRUE
"155","bt.smart","MR",100,50,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,155,TRUE
"156","bt.smart","DL",100,50,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,156,TRUE
"157","bt.smart","MR bt both correct",50,25,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,157,TRUE
"158","bt.smart","MR",50,25,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,158,TRUE
"159","bt.smart","DL",50,25,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,159,TRUE
"160","bt.smart","MR bt both correct",20,10,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,160,TRUE
"161","bt.smart","MR",20,10,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,161,TRUE
"162","bt.smart","DL",20,10,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,162,TRUE
"163","bt.smart","MR bt both correct",10,5,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,163,TRUE
"164","bt.smart","MR",10,5,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,164,TRUE
"165","bt.smart","DL",10,5,0,0.5,1,0.5,1,2,0,0.64,0.48,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,165,TRUE
"166","bt.smart","MR bt both correct",150,150,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,166,FALSE
"167","bt.smart","MR",150,150,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,167,FALSE
"168","bt.smart","DL",150,150,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,168,FALSE
"169","bt.smart","MR bt both correct",100,100,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,169,FALSE
"170","bt.smart","MR",100,100,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,170,FALSE
"171","bt.smart","DL",100,100,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,171,FALSE
"172","bt.smart","MR bt both correct",50,50,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,172,FALSE
"173","bt.smart","MR",50,50,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,173,FALSE
"174","bt.smart","DL",50,50,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,174,FALSE
"175","bt.smart","MR bt both correct",20,20,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,175,FALSE
"176","bt.smart","MR",20,20,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,176,FALSE
"177","bt.smart","DL",20,20,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,177,FALSE
"178","bt.smart","MR bt both correct",10,10,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,178,FALSE
"179","bt.smart","MR",10,10,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,179,FALSE
"180","bt.smart","DL",10,10,0,0.5,1,0.5,1,2,0,0.64,0,850,800,1,"above","normal",0.05,2.56588290156118,0.0251529532947113,0.0248470467052887,180,FALSE
"181","bt.smart","MR bt both correct",150,75,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,181,TRUE
"182","bt.smart","MR",150,75,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,182,TRUE
"183","bt.smart","DL",150,75,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,183,TRUE
"184","bt.smart","MR bt both correct",100,50,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,184,TRUE
"185","bt.smart","MR",100,50,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,185,TRUE
"186","bt.smart","DL",100,50,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,186,TRUE
"187","bt.smart","MR bt both correct",50,25,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,187,TRUE
"188","bt.smart","MR",50,25,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,188,TRUE
"189","bt.smart","DL",50,25,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,189,TRUE
"190","bt.smart","MR bt both correct",20,10,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,190,TRUE
"191","bt.smart","MR",20,10,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,191,TRUE
"192","bt.smart","DL",20,10,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,192,TRUE
"193","bt.smart","MR bt both correct",10,5,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,193,TRUE
"194","bt.smart","MR",10,5,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,194,TRUE
"195","bt.smart","DL",10,5,0,0.5,1,0.5,1,2,0,0.25,0.1875,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,195,TRUE
"196","bt.smart","MR bt both correct",150,150,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,196,FALSE
"197","bt.smart","MR",150,150,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,197,FALSE
"198","bt.smart","DL",150,150,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,198,FALSE
"199","bt.smart","MR bt both correct",100,100,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,199,FALSE
"200","bt.smart","MR",100,100,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,200,FALSE
"201","bt.smart","DL",100,100,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,201,FALSE
"202","bt.smart","MR bt both correct",50,50,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,202,FALSE
"203","bt.smart","MR",50,50,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,203,FALSE
"204","bt.smart","DL",50,50,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,204,FALSE
"205","bt.smart","MR bt both correct",20,20,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,205,FALSE
"206","bt.smart","MR",20,20,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,206,FALSE
"207","bt.smart","DL",20,20,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,207,FALSE
"208","bt.smart","MR bt both correct",10,10,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,208,FALSE
"209","bt.smart","MR",10,10,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,209,FALSE
"210","bt.smart","DL",10,10,0,0.5,1,0.5,1,2,0,0.25,0,850,800,1,"above","normal",0.05,2.07242681347574,0.0159822759685785,0.0340177240314215,210,FALSE
"211","bt.smart","MR bt both correct",150,75,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,211,TRUE
"212","bt.smart","MR",150,75,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,212,TRUE
"213","bt.smart","DL",150,75,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,213,TRUE
"214","bt.smart","MR bt both correct",100,50,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,214,TRUE
"215","bt.smart","MR",100,50,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,215,TRUE
"216","bt.smart","DL",100,50,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,216,TRUE
"217","bt.smart","MR bt both correct",50,25,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,217,TRUE
"218","bt.smart","MR",50,25,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,218,TRUE
"219","bt.smart","DL",50,25,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,219,TRUE
"220","bt.smart","MR bt both correct",20,10,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,220,TRUE
"221","bt.smart","MR",20,10,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,221,TRUE
"222","bt.smart","DL",20,10,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,222,TRUE
"223","bt.smart","MR bt both correct",10,5,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,223,TRUE
"224","bt.smart","MR",10,5,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,224,TRUE
"225","bt.smart","DL",10,5,0,0.5,1,0.5,1,2,0,0.04,0.03,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,225,TRUE
"226","bt.smart","MR bt both correct",150,150,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,226,FALSE
"227","bt.smart","MR",150,150,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,227,FALSE
"228","bt.smart","DL",150,150,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,228,FALSE
"229","bt.smart","MR bt both correct",100,100,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,229,FALSE
"230","bt.smart","MR",100,100,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,230,FALSE
"231","bt.smart","DL",100,100,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,231,FALSE
"232","bt.smart","MR bt both correct",50,50,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,232,FALSE
"233","bt.smart","MR",50,50,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,233,FALSE
"234","bt.smart","DL",50,50,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,234,FALSE
"235","bt.smart","MR bt both correct",20,20,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,235,FALSE
"236","bt.smart","MR",20,20,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,236,FALSE
"237","bt.smart","DL",20,20,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,237,FALSE
"238","bt.smart","MR bt both correct",10,10,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,238,FALSE
"239","bt.smart","MR",10,10,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,239,FALSE
"240","bt.smart","DL",10,10,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.05,1.57897072539029,0.00189667685547767,0.0481033231445223,240,FALSE
"241","bt.smart","MR bt both correct",150,75,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,241,TRUE
"242","bt.smart","MR",150,75,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,242,TRUE
"243","bt.smart","DL",150,75,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,243,TRUE
"244","bt.smart","MR bt both correct",100,50,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,244,TRUE
"245","bt.smart","MR",100,50,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,245,TRUE
"246","bt.smart","DL",100,50,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,246,TRUE
"247","bt.smart","MR bt both correct",50,25,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,247,TRUE
"248","bt.smart","MR",50,25,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,248,TRUE
"249","bt.smart","DL",50,25,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,249,TRUE
"250","bt.smart","MR bt both correct",20,10,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,250,TRUE
"251","bt.smart","MR",20,10,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,251,TRUE
"252","bt.smart","DL",20,10,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,252,TRUE
"253","bt.smart","MR bt both correct",10,5,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,253,TRUE
"254","bt.smart","MR",10,5,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,254,TRUE
"255","bt.smart","DL",10,5,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,255,TRUE
"256","bt.smart","MR bt both correct",150,150,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,256,FALSE
"257","bt.smart","MR",150,150,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,257,FALSE
"258","bt.smart","DL",150,150,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,258,FALSE
"259","bt.smart","MR bt both correct",100,100,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,259,FALSE
"260","bt.smart","MR",100,100,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,260,FALSE
"261","bt.smart","DL",100,100,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,261,FALSE
"262","bt.smart","MR bt both correct",50,50,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,262,FALSE
"263","bt.smart","MR",50,50,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,263,FALSE
"264","bt.smart","DL",50,50,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,264,FALSE
"265","bt.smart","MR bt both correct",20,20,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,265,FALSE
"266","bt.smart","MR",20,20,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,266,FALSE
"267","bt.smart","DL",20,20,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,267,FALSE
"268","bt.smart","MR bt both correct",10,10,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,268,FALSE
"269","bt.smart","MR",10,10,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,269,FALSE
"270","bt.smart","DL",10,10,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.05,1.41448536269515,1.70015420316583e-05,0.0499829984579683,270,FALSE
"271","bt.smart","MR bt both correct",150,75,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,271,TRUE
"272","bt.smart","MR",150,75,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,272,TRUE
"273","bt.smart","DL",150,75,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,273,TRUE
"274","bt.smart","MR bt both correct",100,50,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,274,TRUE
"275","bt.smart","MR",100,50,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,275,TRUE
"276","bt.smart","DL",100,50,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,276,TRUE
"277","bt.smart","MR bt both correct",50,25,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,277,TRUE
"278","bt.smart","MR",50,25,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,278,TRUE
"279","bt.smart","DL",50,25,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,279,TRUE
"280","bt.smart","MR bt both correct",20,10,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,280,TRUE
"281","bt.smart","MR",20,10,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,281,TRUE
"282","bt.smart","DL",20,10,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,282,TRUE
"283","bt.smart","MR bt both correct",10,5,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,283,TRUE
"284","bt.smart","MR",10,5,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,284,TRUE
"285","bt.smart","DL",10,5,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.05,1.33224268134757,1.51759715905087e-11,0.049999999984824,285,TRUE
